path,name,ArrayDimensions,DataType,DataTypeString,DecimalPoint,NodeClass,NodeID,NodePath,blockId,category,code,index,mqtt_publish,opcua_subscribe,read_enable,read_period,read_time,return_time,s7_bit,s7_db,s7_size,s7_start,timed_clear,timed_clear_time,value
/Equipment/0_2_MC/Control/FFU_Power_On,FFU_Power_On,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""FFU_Power_On""",/0_2_MC/Control/FFU_Power_On,0,MC,Control_FFU_Power_On,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Cooling_Fan_Power_On,Cooling_Fan_Power_On,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Cooling_Fan_Power_On""",/0_2_MC/Control/Cooling_Fan_Power_On,0,MC,Control_Cooling_Fan_Power_On,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Any_Module_WithOut_Wafer_Confirm,Any_Module_WithOut_Wafer_Confirm,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Any_Module_WithOut_Wafer_Confirm""",/0_2_MC/Control/Any_Module_WithOut_Wafer_Confirm,0,MC,Control_Any_Module_WithOut_Wafer_Confirm,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Recover,Recover,0,22,structure,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Recover""",/0_2_MC/Control/Recover,0,MC,Control_Recover,2,False,False,False,20,0,0,0,0,0,0,False,1000,0
/Equipment/0_2_MC/Control/Recover/Start,Start,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Recover"".""Start""",/0_2_MC/Control/Recover/Start,0,MC,Control_Recover_Start,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Recover/Stop,Stop,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Recover"".""Stop""",/0_2_MC/Control/Recover/Stop,0,MC,Control_Recover_Stop,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Recover/Arm1_Put_Confirm,Arm1_Put_Confirm,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Recover"".""Arm1_Put_Confirm""",/0_2_MC/Control/Recover/Arm1_Put_Confirm,0,MC,Control_Recover_Arm1_Put_Confirm,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Recover/Arm1_NOPut_Confirm,Arm1_NOPut_Confirm,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Recover"".""Arm1_NOPut_Confirm""",/0_2_MC/Control/Recover/Arm1_NOPut_Confirm,0,MC,Control_Recover_Arm1_NOPut_Confirm,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Recover/Arm2_Put_Confirm,Arm2_Put_Confirm,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Recover"".""Arm2_Put_Confirm""",/0_2_MC/Control/Recover/Arm2_Put_Confirm,0,MC,Control_Recover_Arm2_Put_Confirm,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
/Equipment/0_2_MC/Control/Recover/Arm2_NOPut_Confirm,Arm2_NOPut_Confirm,0,1,bool,0,2,"ns=3;s=""Equipment"".""0_2_MC"".""Control"".""Recover"".""Arm2_NOPut_Confirm""",/0_2_MC/Control/Recover/Arm2_NOPut_Confirm,0,MC,Control_Recover_Arm2_NOPut_Confirm,2,False,False,False,20,0,0,0,0,1,0,False,1000,False
